abv,ibu,id,name,style,brewery_id,ounces,breweryUuid
0.05,,1285,No Limits Hefeweizen,Hefeweizen,435,16.0,fa21605f-18f8-48da-9302-97dcf2d3ac64
0.06,,1189,Honeyspot Road White IPA,American White IPA,435,12.0,fa21605f-18f8-48da-9302-97dcf2d3ac64
0.072,,1171,Road 2 Ruin Double IPA,American Double / Imperial IPA,435,12.0,fa21605f-18f8-48da-9302-97dcf2d3ac64
0.048,,1170,Workers Comp Saison,Saison / Farmhouse Ale,435,12.0,fa21605f-18f8-48da-9302-97dcf2d3ac64
0.05,,1169,Ol' Factory Pils,German Pilsener,435,12.0,fa21605f-18f8-48da-9302-97dcf2d3ac64
0.05,10.0,2310,PUNK'N,Pumpkin Ale,159,12.0,d88f3979-3660-40cd-820c-f0da9cf4ce22
0.04,22.0,2100,Yard Sale Winter Lager,American Amber / Red Lager,159,12.0,d88f3979-3660-40cd-820c-f0da9cf4ce22
0.04,42.0,1925,Trader Session IPA,American IPA,159,12.0,d88f3979-3660-40cd-820c-f0da9cf4ce22
0.073,83.0,1723,Hop Nosh IPA,American IPA,159,12.0,d88f3979-3660-40cd-820c-f0da9cf4ce22
0.04,17.0,1212,SUM'R,American Blonde Ale,159,12.0,d88f3979-3660-40cd-820c-f0da9cf4ce22
0.04,32.0,1097,Organic Baba Black Lager,Schwarzbier,159,12.0,d88f3979-3660-40cd-820c-f0da9cf4ce22
0.073,82.0,1089,Hop Notch IPA (2013),American IPA,159,12.0,d88f3979-3660-40cd-820c-f0da9cf4ce22
0.04,34.0,1088,Cutthroat Pale Ale,American Pale Ale (APA),159,12.0,d88f3979-3660-40cd-820c-f0da9cf4ce22
0.04,29.0,974,WYLD Extra Pale Ale,American Pale Ale (APA),159,12.0,d88f3979-3660-40cd-820c-f0da9cf4ce22
0.001,,606,Scotty K NA,Low Alcohol Beer,522,16.0,45e1a706-1fb7-4a98-8007-817f9ffce1c8
0.068,,543,Bacon Brown Ale,American Brown Ale,522,16.0,45e1a706-1fb7-4a98-8007-817f9ffce1c8
0.064,,347,Golden State Ale,Belgian Pale Ale,522,16.0,45e1a706-1fb7-4a98-8007-817f9ffce1c8
0.078,,346,Baltic Porter,Baltic Porter,522,16.0,45e1a706-1fb7-4a98-8007-817f9ffce1c8
0.085,,25,Siamese twin,Dubbel,522,16.0,45e1a706-1fb7-4a98-8007-817f9ffce1c8
0.085,90.0,2507,Double Duckpin,American Double / Imperial IPA,71,12.0,09d390e3-f8db-47d3-a37f-039f67950c76
0.042,10.0,2506,Old Pro,Gose,71,12.0,09d390e3-f8db-47d3-a37f-039f67950c76
0.055,,829,Duckpin Pale Ale,American Pale Ale (APA),71,12.0,09d390e3-f8db-47d3-a37f-039f67950c76
0.06,,582,Balt Altbier,Altbier,71,12.0,09d390e3-f8db-47d3-a37f-039f67950c76
0.045,50.0,2190,Campside Session IPA,American IPA,202,16.0,b71e75ef-6458-4128-a39f-c3f6f0461e9d
0.045,15.0,1951,Upland Wheat Ale,Witbier,202,16.0,b71e75ef-6458-4128-a39f-c3f6f0461e9d
0.06,,1950,Dragonfly IPA,American IPA,202,16.0,b71e75ef-6458-4128-a39f-c3f6f0461e9d
0.128,,2565,Lee Hill Series Vol. 5 - Belgian Style Quadrupel Ale,Quadrupel (Quad),51,19.2,d6349994-f0fb-4b87-a49d-b1647f711e26
0.104,,2564,Lee Hill Series Vol. 4 - Manhattan Style Rye Ale,Rye Beer,51,19.2,d6349994-f0fb-4b87-a49d-b1647f711e26
0.068,24.0,2563,Lee Hill Series Vol. 2 - Wild Saison,American Wild Ale,51,19.2,d6349994-f0fb-4b87-a49d-b1647f711e26
0.099,51.0,2562,Lee Hill Series Vol. 3 - Barrel Aged Imperial Stout,American Double / Imperial Stout,51,19.2,d6349994-f0fb-4b87-a49d-b1647f711e26
0.076,,2561,Lee Hill Series Vol. 1 - Barrel Aged Brown Ale,American Brown Ale,51,19.2,d6349994-f0fb-4b87-a49d-b1647f711e26
0.06,,2560,Blood Orange Saison,Saison / Farmhouse Ale,51,12.0,d6349994-f0fb-4b87-a49d-b1647f711e26
0.065,33.0,1932,Thai Style White IPA,American White IPA,51,12.0,d6349994-f0fb-4b87-a49d-b1647f711e26
0.075,30.0,1853,Ferus Fluxus Wild Belgian Pale Ale,American Wild Ale,51,19.2,d6349994-f0fb-4b87-a49d-b1647f711e26
0.099,90.0,1315,Upslope Imperial India Pale Ale,American Double / Imperial IPA,51,19.2,d6349994-f0fb-4b87-a49d-b1647f711e26
0.0819999999999999,,907,Upslope Christmas Ale,Winter Warmer,51,16.0,d6349994-f0fb-4b87-a49d-b1647f711e26
0.077,,906,Upslope Pumpkin Ale,Pumpkin Ale,51,16.0,d6349994-f0fb-4b87-a49d-b1647f711e26
0.075,30.0,683,Upslope Belgian Style Pale Ale,Belgian Pale Ale,51,12.0,d6349994-f0fb-4b87-a49d-b1647f711e26
0.069,,614,Upslope Foreign Style Stout,Foreign / Export Stout,51,12.0,d6349994-f0fb-4b87-a49d-b1647f711e26
0.048,15.0,466,Top Rope Mexican-style Craft Lager,Vienna Lager,51,12.0,d6349994-f0fb-4b87-a49d-b1647f711e26
0.048,22.0,444,Upslope Craft Lager,Vienna Lager,51,12.0,d6349994-f0fb-4b87-a49d-b1647f711e26
0.067,,345,Upslope Brown Ale,English Brown Ale,51,12.0,d6349994-f0fb-4b87-a49d-b1647f711e26
0.0579999999999999,,80,Upslope Pale Ale,American Pale Ale (APA),51,12.0,d6349994-f0fb-4b87-a49d-b1647f711e26
0.072,,79,Upslope India Pale Ale,American IPA,51,12.0,d6349994-f0fb-4b87-a49d-b1647f711e26
0.04,,1826,Squatters Full Suspension Pale Ale,American Pale Ale (APA),302,12.0,968d9c63-9c9b-4456-bb34-4c5b0eb255c0
0.09,75.0,1825,Squatters Hop Rising Double IPA,American Double / Imperial IPA,302,12.0,968d9c63-9c9b-4456-bb34-4c5b0eb255c0
0.08,,1824,Devastator Double Bock,Doppelbock,302,12.0,968d9c63-9c9b-4456-bb34-4c5b0eb255c0
0.06,,1823,Wasatch Ghostrider White IPA,American White IPA,302,12.0,968d9c63-9c9b-4456-bb34-4c5b0eb255c0
0.06,,1682,Wasatch Ghostrider White IPA (2014),American White IPA,302,12.0,968d9c63-9c9b-4456-bb34-4c5b0eb255c0
0.04,,1681,Wasatch Apricot Hefeweizen,Fruit / Vegetable Beer,302,12.0,968d9c63-9c9b-4456-bb34-4c5b0eb255c0
0.09,75.0,1680,Squatters Hop Rising Double IPA (2014),American Double / Imperial IPA,302,12.0,968d9c63-9c9b-4456-bb34-4c5b0eb255c0
0.04,,1679,Squatters Full Suspension Pale Ale,American Pale Ale (APA),302,12.0,968d9c63-9c9b-4456-bb34-4c5b0eb255c0
0.052,,2411,Nitro Can Coffee Stout,American Stout,113,12.0,728f9750-1c56-48be-9f96-b26d04215958
0.047,,780,T-6 Red Ale (2004),American Amber / Red Ale,506,12.0,381795a6-ff78-48b4-a49c-b46ed2ed423f
0.052,67.0,2450,Self Starter,American IPA,94,16.0,6ee9898b-1de5-4cd0-8c9e-066b4391ba06
0.054,20.0,2223,Ermal's,Cream Ale,94,16.0,6ee9898b-1de5-4cd0-8c9e-066b4391ba06
0.07,,2222,10 Ton,Oatmeal Stout,94,16.0,6ee9898b-1de5-4cd0-8c9e-066b4391ba06
0.07,,2221,Flyin' Rye,American IPA,94,16.0,6ee9898b-1de5-4cd0-8c9e-066b4391ba06
0.09,,2439,Christmas Ale,Herbed / Spiced Beer,100,12.0,86c32e2f-4135-4421-ad6f-03d71c73347a
0.07,,2356,Pay It Forward Cocoa Porter,American Porter,100,12.0,86c32e2f-4135-4421-ad6f-03d71c73347a
0.055,,1069,West Sixth Amber Ale,American Amber / Red Ale,100,12.0,86c32e2f-4135-4421-ad6f-03d71c73347a
,,652,West Sixth IPA,American IPA,100,12.0,86c32e2f-4135-4421-ad6f-03d71c73347a
0.057,22.0,1645,Westfield Octoberfest,Märzen / Oktoberfest,351,12.0,44c00cc8-f329-452b-9d37-1ba777144535
0.052,,1551,Pop's Old Fashioned Lager,American Amber / Red Lager,351,12.0,44c00cc8-f329-452b-9d37-1ba777144535
0.0579999999999999,55.0,1550,Charlie in the Rye,American IPA,351,12.0,44c00cc8-f329-452b-9d37-1ba777144535
,,2364,Royal Lager,American Pale Lager,132,16.0,22edeb4c-52ba-463e-a23f-3f27762505eb
0.08,,2348,Rip Van Winkle (Current),Bock,132,12.0,22edeb4c-52ba-463e-a23f-3f27762505eb
,,2344,O’Malley’s Stout,English Stout,132,12.0,22edeb4c-52ba-463e-a23f-3f27762505eb
0.075,89.0,2343,O’Malley’s IPA,American IPA,132,12.0,22edeb4c-52ba-463e-a23f-3f27762505eb
,,2342,O’Malley’s Irish Style Cream Ale,Cream Ale,132,12.0,22edeb4c-52ba-463e-a23f-3f27762505eb
0.049,28.0,2341,L'il Lucy's Hot Pepper Ale,Chile Beer,132,12.0,22edeb4c-52ba-463e-a23f-3f27762505eb
0.052,,2340,Drop Kick Ale,American Amber / Red Ale,132,12.0,22edeb4c-52ba-463e-a23f-3f27762505eb
0.055,,2573,Raspberry Berliner Weisse,Berliner Weissbier,47,12.0,e3addd66-8750-4844-82de-88710adf9b49
0.05,,2572,Hop Session,American IPA,47,12.0,e3addd66-8750-4844-82de-88710adf9b49
0.055,,2571,Blueberry Berliner Weisse,Berliner Weissbier,47,12.0,e3addd66-8750-4844-82de-88710adf9b49
0.055,,2570,Berliner Weisse,Berliner Weissbier,47,12.0,e3addd66-8750-4844-82de-88710adf9b49
0.06,,1498,Super G IPA,American IPA,396,16.0,d1cb2052-1155-4415-bb79-0d293a714de3
0.068,21.0,2253,Blonde Hunny,Belgian Pale Ale,181,12.0,401d45ca-4c04-4bf6-af19-55b45748ef91
0.057,20.0,1318,Wild Wolf Wee Heavy Scottish Style Ale,Scotch Ale / Wee Heavy,181,12.0,401d45ca-4c04-4bf6-af19-55b45748ef91
0.045,25.0,1195,Wild Wolf American Pilsner,American Pilsner,181,12.0,401d45ca-4c04-4bf6-af19-55b45748ef91
0.051,45.0,1194,Alpha Ale,American Pale Ale (APA),181,12.0,401d45ca-4c04-4bf6-af19-55b45748ef91
0.054,,826,Mystical Stout,Irish Dry Stout,499,16.0,4c0a2216-b456-49fa-821e-2fec06c653d2
0.075,,825,Bodacious Bock,Bock,499,16.0,4c0a2216-b456-49fa-821e-2fec06c653d2
0.05,,813,Ambitious Lager,Munich Helles Lager,499,16.0,4c0a2216-b456-49fa-821e-2fec06c653d2
0.072,,324,Wyoming Pale Ale,American Pale Ale (APA),550,16.0,9f58f6bd-ef5d-4581-9df7-c13fe9ff2018
0.05,,323,Wind River Blonde Ale,American Blonde Ale,550,16.0,9f58f6bd-ef5d-4581-9df7-c13fe9ff2018
0.074,83.0,762,Ace IPA,American IPA,509,16.0,a9fe8387-5dd3-48b5-87a3-79eb9e64b7b4
0.08,31.0,761,P-51 Porter,American Porter,509,16.0,a9fe8387-5dd3-48b5-87a3-79eb9e64b7b4
0.059,135.0,1676,Troopers Alley IPA,American IPA,344,12.0,d362f9fe-3375-46e8-a846-62cf28e85f89
0.047,15.0,1468,Wolverine Premium Lager,American Pale Lager,402,12.0,932f3a05-590e-49dc-bba5-0c6c7c174125
0.065,69.0,1697,Be Hoppy IPA,American IPA,339,16.0,9ee6e94f-60fb-4770-b250-6801cec8c770
0.069,69.0,2194,Worthy IPA,American IPA,199,12.0,e55b790d-78bd-4014-8157-ed339067b014
0.045,25.0,1514,Easy Day Kolsch,Kölsch,199,12.0,e55b790d-78bd-4014-8157-ed339067b014
0.077,30.0,1513,Lights Out Vanilla Cream Extra Stout,American Double / Imperial IPA,199,12.0,e55b790d-78bd-4014-8157-ed339067b014
0.069,69.0,1512,Worthy IPA (2013),American IPA,199,12.0,e55b790d-78bd-4014-8157-ed339067b014
0.06,50.0,1511,Worthy Pale,American Pale Ale (APA),199,12.0,e55b790d-78bd-4014-8157-ed339067b014
0.042,,1345,Patty's Chile Beer,Chile Beer,424,12.0,87003934-0deb-4c4e-bc31-a6fcff7943d2
0.0819999999999999,,1316,Colorojo Imperial Red Ale,American Strong Ale,424,12.0,87003934-0deb-4c4e-bc31-a6fcff7943d2
0.055,,1045,Wynkoop Pumpkin Ale,Pumpkin Ale,424,12.0,87003934-0deb-4c4e-bc31-a6fcff7943d2
0.075,,1035,Rocky Mountain Oyster Stout,American Stout,424,12.0,87003934-0deb-4c4e-bc31-a6fcff7943d2
0.067,45.0,928,Belgorado,Belgian IPA,424,12.0,87003934-0deb-4c4e-bc31-a6fcff7943d2
0.052,,807,Rail Yard Ale,American Amber / Red Ale,424,12.0,87003934-0deb-4c4e-bc31-a6fcff7943d2
0.055,,620,B3K Black Lager,Schwarzbier,424,12.0,87003934-0deb-4c4e-bc31-a6fcff7943d2
0.055,40.0,145,Silverback Pale Ale,American Pale Ale (APA),424,12.0,87003934-0deb-4c4e-bc31-a6fcff7943d2
0.052,,84,Rail Yard Ale (2009),American Amber / Red Ale,424,12.0,87003934-0deb-4c4e-bc31-a6fcff7943d2
